url,status,route_category,findings
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Exchange-20260511161111-8668ee2c.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Exchange-Online-20260511161111-08758f87.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Exchange-Online-82fdceb9.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Exchange-Setup-20260511161111-dfda766d.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Exchange-Setup-29dacd72.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Exchange-ad81f63e.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Final-Deliverables-20260511161111-c92d79d8.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Final-Deliverables-8c1217e9.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Home-20260511161059-1d1d87e1.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Home-20260511161111-b244551d.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Home-2fe3b3f2.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Home-f3b8e315-c3263300.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Identity-08dfd8a5.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Identity-20260511161111-134a13eb.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Identity-Setup-20260511161111-213ded75.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Identity-Setup-2c1e52e5.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Identity-and-Security-20260511161111-d0563c7c.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Identity-and-Security-463e535f.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Intune-20260511161111-8a93b72a.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Intune-3c849935.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Intune-Setup-20260511161111-3bb99a83.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Intune-Setup-5e7f303d.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Lab-Overview-20260511161111-e74b0eb4.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Lab-Overview-25136914.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Logos-11ba76e8.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Logos-6cadaecd-f4a36f4f.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MFA-Enforcement-20260511161111-5404fcd8.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/MFA-Enforcement-b4231ce5.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/New-Home-20260511161111-cf9d591b.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/New-Home-2df58145.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Operations-20260511161111-753c6219.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Operations-bad04c2c.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Portfolio-Summary-20260511161111-92c4ee75.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Portfolio-Summary-57335b17.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Power-Platform-01408014.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Power-Platform-20260511161111-7fe75fe8.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Resume-Summary-20260511161111-301afabd.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Resume-Summary-4f97b4e4.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Automation-20260511161111-50626bcc.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Automation-efe5ec93.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Used-20260511161111-2ef24c5d.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Used-d392347e.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Used_BACKUP_20260227-205559-20260511161111-e7289908.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Used_BACKUP_20260227-205559-696e0c7a.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Used_BACKUP_20260227-210344-20260511161111-1b5a163e.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Used_BACKUP_20260227-210344-40d52726.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Used_BACKUP_20260227-210614-01425840.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Used_BACKUP_20260227-210614-20260511161111-8431a2fa.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-and-Automation-20260511161111-64bf9808.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-and-Automation-5d6e97db.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Security-20260511161111-4a9ab859.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Security-Baselines-1cfff7f1.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Security-Baselines-20260511161111-6c5bd966.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Security-Overview-20260511161111-80513ad2.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Security-Overview-cbe30868.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Security-d37e33fc.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/SharePoint-OneDrive-20260511161111-60128acc.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/SharePoint-OneDrive-da101bd5.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/SocialMediaKit-7257b269.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/SocialMediaKit-a4dd467d-b0bb8749.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Start-Here-20260511161111-98a9efc0.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Start-Here-99e3db81.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Teams-20260511161111-7d1bf540.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Teams-859b9f8a.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Teams-Setup-20260511161111-444c4526.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Teams-Setup-8f0edd8e.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Validation-20260511161112-2fbe07ca.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Validation-Audit-20260511161112-c3620bbb.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Validation-Audit-3f08c348.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Validation-Results-20260511161112-62187908.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Validation-Results-d5fb1b4a.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Validation-b596abe8.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/asset-inventory-ce31f9c1.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/backup-and-disaster-recovery-3426238d.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/change-management-and-validation-6a9e5753.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/identity-and-access-1c65abe0.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0040a7ab-7076a04f.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-00bbc8e2-c43f12b7.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0138f346-9c37175f.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-01616997-4ca6ec2a.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-019e4084-12eb07b3.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-01f80401-444fbb35.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-022aca64-b593d9c1.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-02bad4f7-fd15d643.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-02fd303a-1f17416a.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0309c0ab-19850655.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-04d97eba-2b8ebb24.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-04ea98f4-969206e4.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-05133b84-e6051169.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-05317459-d35573a3.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-058262bd-8ff25d12.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-05bad7a6-dbedd6a2.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-06936b71-105e7c46.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-06c39145-31ea347b.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-06f779a1-b915c163.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-06fee3c5-f6cb2480.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-083dfc71-7fb9c504.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0849eb9a-72ff1a82.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-08981765-0779f62e.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-090b559d-fbd4eac8.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-09693a41-3faaf21f.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0b7049c5-e22f96ae.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
"https://jeremyfontenot.online/evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-0bc5d31f-7e143495.html","200","preserved-sharepoint-derivative","coop-not-enabled|coep-not-enabled|corp-not-enabled|wildcard-cors-public-static|server-header-discloses-edge"
